,Date,Price,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM
0,2000-01-04,0.848,1,2000,14096.033,165.6,3.37685727149935,165.6
1,2000-01-05,0.8565,1,2000,14096.033,165.6,3.37685727149935,165.6
2,2000-01-06,0.853,1,2000,14096.033,165.6,3.37685727149935,165.6
3,2000-01-07,0.854,1,2000,14096.033,165.6,3.37685727149935,165.6
4,2000-01-10,0.8465,1,2000,14096.033,165.6,3.37685727149935,165.6
5,2000-01-11,0.8435,1,2000,14096.033,165.6,3.37685727149935,165.6
6,2000-01-12,0.866,1,2000,14096.033,165.6,3.37685727149935,165.6
7,2000-01-13,0.8565,1,2000,14096.033,165.6,3.37685727149935,165.6
8,2000-01-14,0.8625,1,2000,14096.033,165.6,3.37685727149935,165.6
9,2000-01-18,0.866,1,2000,14096.033,165.6,3.37685727149935,165.6
10,2000-01-19,0.8825,1,2000,14096.033,165.6,3.37685727149935,165.6
11,2000-01-20,0.873,1,2000,14096.033,165.6,3.37685727149935,165.6
12,2000-01-21,0.873,1,2000,14096.033,165.6,3.37685727149935,165.6
13,2000-01-24,0.8565,1,2000,14096.033,165.6,3.37685727149935,165.6
14,2000-01-25,0.8425,1,2000,14096.033,165.6,3.37685727149935,165.6
15,2000-01-26,0.8415,1,2000,14096.033,165.6,3.37685727149935,165.6
16,2000-01-27,0.8445,1,2000,14096.033,165.6,3.37685727149935,165.6
17,2000-01-28,0.84,1,2000,14096.033,165.6,3.37685727149935,165.6
18,2000-01-31,0.8545,1,2000,14096.033,165.6,3.37685727149935,165.6
19,2000-02-01,0.848,2,2000,14096.033,169.8,3.37685727149935,169.8
20,2000-02-02,0.8275,2,2000,14096.033,169.8,3.37685727149935,169.8
21,2000-02-03,0.8305,2,2000,14096.033,169.8,3.37685727149935,169.8
22,2000-02-04,0.8325,2,2000,14096.033,169.8,3.37685727149935,169.8
23,2000-02-07,0.8325,2,2000,14096.033,169.8,3.37685727149935,169.8
24,2000-02-08,0.8255,2,2000,14096.033,169.8,3.37685727149935,169.8
25,2000-02-09,0.8275,2,2000,14096.033,169.8,3.37685727149935,169.8
26,2000-02-10,0.8545,2,2000,14096.033,169.8,3.37685727149935,169.8
27,2000-02-11,0.85,2,2000,14096.033,169.8,3.37685727149935,169.8
28,2000-02-14,0.849,2,2000,14096.033,169.8,3.37685727149935,169.8
29,2000-02-15,0.832,2,2000,14096.033,169.8,3.37685727149935,169.8
30,2000-02-16,0.833,2,2000,14096.033,169.8,3.37685727149935,169.8
31,2000-02-17,0.8415,2,2000,14096.033,169.8,3.37685727149935,169.8
32,2000-02-18,0.837,2,2000,14096.033,169.8,3.37685727149935,169.8
33,2000-02-22,0.833,2,2000,14096.033,169.8,3.37685727149935,169.8
34,2000-02-23,0.845,2,2000,14096.033,169.8,3.37685727149935,169.8
35,2000-02-24,0.8405,2,2000,14096.033,169.8,3.37685727149935,169.8
36,2000-02-25,0.8215,2,2000,14096.033,169.8,3.37685727149935,169.8
37,2000-02-28,0.794,2,2000,14096.033,169.8,3.37685727149935,169.8
38,2000-02-29,0.798,2,2000,14096.033,169.8,3.37685727149935,169.8
39,2000-03-01,0.803,3,2000,14096.033,171.2,3.37685727149935,171.2
40,2000-03-02,0.797,3,2000,14096.033,171.2,3.37685727149935,171.2
41,2000-03-03,0.803,3,2000,14096.033,171.2,3.37685727149935,171.2
42,2000-03-06,0.8045,3,2000,14096.033,171.2,3.37685727149935,171.2
43,2000-03-07,0.7945,3,2000,14096.033,171.2,3.37685727149935,171.2
44,2000-03-08,0.7895,3,2000,14096.033,171.2,3.37685727149935,171.2
45,2000-03-09,0.799,3,2000,14096.033,171.2,3.37685727149935,171.2
46,2000-03-10,0.7915,3,2000,14096.033,171.2,3.37685727149935,171.2
47,2000-03-13,0.79,3,2000,14096.033,171.2,3.37685727149935,171.2
48,2000-03-14,0.803,3,2000,14096.033,171.2,3.37685727149935,171.2
49,2000-03-15,0.811,3,2000,14096.033,171.2,3.37685727149935,171.2
50,2000-03-16,0.8195,3,2000,14096.033,171.2,3.37685727149935,171.2
51,2000-03-17,0.8145,3,2000,14096.033,171.2,3.37685727149935,171.2
52,2000-03-20,0.8075,3,2000,14096.033,171.2,3.37685727149935,171.2
53,2000-03-21,0.8185,3,2000,14096.033,171.2,3.37685727149935,171.2
54,2000-03-22,0.817,3,2000,14096.033,171.2,3.37685727149935,171.2
55,2000-03-23,0.818,3,2000,14096.033,171.2,3.37685727149935,171.2
56,2000-03-24,0.811,3,2000,14096.033,171.2,3.37685727149935,171.2
57,2000-03-27,0.8025,3,2000,14096.033,171.2,3.37685727149935,171.2
58,2000-03-28,0.804,3,2000,14096.033,171.2,3.37685727149935,171.2
59,2000-03-29,0.807,3,2000,14096.033,171.2,3.37685727149935,171.2
60,2000-03-30,0.811,3,2000,14096.033,171.2,3.37685727149935,171.2
61,2000-03-31,0.8085,3,2000,14096.033,171.2,3.37685727149935,171.2
62,2000-04-03,0.8055,4,2000,14096.033,171.2,3.37685727149935,171.2
63,2000-04-04,0.7965,4,2000,14096.033,171.2,3.37685727149935,171.2
64,2000-04-05,0.7945,4,2000,14096.033,171.2,3.37685727149935,171.2
65,2000-04-06,0.7675,4,2000,14096.033,171.2,3.37685727149935,171.2
66,2000-04-07,0.7725,4,2000,14096.033,171.2,3.37685727149935,171.2
67,2000-04-10,0.78,4,2000,14096.033,171.2,3.37685727149935,171.2
68,2000-04-11,0.7845,4,2000,14096.033,171.2,3.37685727149935,171.2
69,2000-04-12,0.782,4,2000,14096.033,171.2,3.37685727149935,171.2
70,2000-04-13,0.7745,4,2000,14096.033,171.2,3.37685727149935,171.2
71,2000-04-14,0.7585,4,2000,14096.033,171.2,3.37685727149935,171.2
72,2000-04-17,0.7485,4,2000,14096.033,171.2,3.37685727149935,171.2
73,2000-04-18,0.7695,4,2000,14096.033,171.2,3.37685727149935,171.2
74,2000-04-19,0.7745,4,2000,14096.033,171.2,3.37685727149935,171.2
75,2000-04-20,0.771,4,2000,14096.033,171.2,3.37685727149935,171.2
76,2000-04-24,0.7715,4,2000,14096.033,171.2,3.37685727149935,171.2
77,2000-04-25,0.794,4,2000,14096.033,171.2,3.37685727149935,171.2
78,2000-04-26,0.788,4,2000,14096.033,171.2,3.37685727149935,171.2
79,2000-04-27,0.7965,4,2000,14096.033,171.2,3.37685727149935,171.2
80,2000-04-28,0.796,4,2000,14096.033,171.2,3.37685727149935,171.2
81,2000-05-01,0.8,5,2000,14096.033,171.5,3.37685727149935,171.5
82,2000-05-02,0.8215,5,2000,14096.033,171.5,3.37685727149935,171.5
83,2000-05-03,0.8185,5,2000,14096.033,171.5,3.37685727149935,171.5
84,2000-05-04,0.8195,5,2000,14096.033,171.5,3.37685727149935,171.5
85,2000-05-05,0.8405,5,2000,14096.033,171.5,3.37685727149935,171.5
86,2000-05-08,0.8355,5,2000,14096.033,171.5,3.37685727149935,171.5
87,2000-05-09,0.8305,5,2000,14096.033,171.5,3.37685727149935,171.5
88,2000-05-10,0.8285,5,2000,14096.033,171.5,3.37685727149935,171.5
89,2000-05-11,0.83,5,2000,14096.033,171.5,3.37685727149935,171.5
90,2000-05-12,0.8445,5,2000,14096.033,171.5,3.37685727149935,171.5
91,2000-05-15,0.8405,5,2000,14096.033,171.5,3.37685727149935,171.5
92,2000-05-16,0.851,5,2000,14096.033,171.5,3.37685727149935,171.5
93,2000-05-17,0.843,5,2000,14096.033,171.5,3.37685727149935,171.5
94,2000-05-18,0.845,5,2000,14096.033,171.5,3.37685727149935,171.5
95,2000-05-19,0.8425,5,2000,14096.033,171.5,3.37685727149935,171.5
96,2000-05-22,0.831,5,2000,14096.033,171.5,3.37685727149935,171.5
97,2000-05-23,0.8345,5,2000,14096.033,171.5,3.37685727149935,171.5
98,2000-05-24,0.8385,5,2000,14096.033,171.5,3.37685727149935,171.5
99,2000-05-25,0.8325,5,2000,14096.033,171.5,3.37685727149935,171.5
100,2000-05-26,0.8355,5,2000,14096.033,171.5,3.37685727149935,171.5
101,2000-05-30,0.8135,5,2000,14096.033,171.5,3.37685727149935,171.5
102,2000-05-31,0.816,5,2000,14096.033,171.5,3.37685727149935,171.5
103,2000-06-01,0.813,6,2000,14096.033,172.4,3.37685727149935,172.4
104,2000-06-02,0.795,6,2000,14096.033,172.4,3.37685727149935,172.4
105,2000-06-05,0.804,6,2000,14096.033,172.4,3.37685727149935,172.4
106,2000-06-06,0.8065,6,2000,14096.033,172.4,3.37685727149935,172.4
107,2000-06-07,0.797,6,2000,14096.033,172.4,3.37685727149935,172.4
108,2000-06-08,0.8,6,2000,14096.033,172.4,3.37685727149935,172.4
109,2000-06-09,0.8005,6,2000,14096.033,172.4,3.37685727149935,172.4
110,2000-06-12,0.797,6,2000,14096.033,172.4,3.37685727149935,172.4
111,2000-06-13,0.804,6,2000,14096.033,172.4,3.37685727149935,172.4
112,2000-06-14,0.812,6,2000,14096.033,172.4,3.37685727149935,172.4
113,2000-06-15,0.821,6,2000,14096.033,172.4,3.37685727149935,172.4
114,2000-06-16,0.827,6,2000,14096.033,172.4,3.37685727149935,172.4
115,2000-06-19,0.831,6,2000,14096.033,172.4,3.37685727149935,172.4
116,2000-06-20,0.816,6,2000,14096.033,172.4,3.37685727149935,172.4
117,2000-06-21,0.8275,6,2000,14096.033,172.4,3.37685727149935,172.4
118,2000-06-22,0.8205,6,2000,14096.033,172.4,3.37685727149935,172.4
119,2000-06-23,0.8145,6,2000,14096.033,172.4,3.37685727149935,172.4
120,2000-06-26,0.827,6,2000,14096.033,172.4,3.37685727149935,172.4
121,2000-06-27,0.8225,6,2000,14096.033,172.4,3.37685727149935,172.4
122,2000-06-28,0.8235,6,2000,14096.033,172.4,3.37685727149935,172.4
123,2000-06-29,0.8185,6,2000,14096.033,172.4,3.37685727149935,172.4
124,2000-06-30,0.824,6,2000,14096.033,172.4,3.37685727149935,172.4
125,2000-07-05,0.8225,7,2000,14096.033,172.4,3.37685727149935,172.4
126,2000-07-06,0.8115,7,2000,14096.033,172.4,3.37685727149935,172.4
127,2000-07-07,0.8135,7,2000,14096.033,172.4,3.37685727149935,172.4
128,2000-07-10,0.821,7,2000,14096.033,172.4,3.37685727149935,172.4
129,2000-07-11,0.826,7,2000,14096.033,172.4,3.37685727149935,172.4
130,2000-07-12,0.832,7,2000,14096.033,172.4,3.37685727149935,172.4
131,2000-07-13,0.8295,7,2000,14096.033,172.4,3.37685727149935,172.4
132,2000-07-14,0.829,7,2000,14096.033,172.4,3.37685727149935,172.4
133,2000-07-17,0.846,7,2000,14096.033,172.4,3.37685727149935,172.4
134,2000-07-18,0.847,7,2000,14096.033,172.4,3.37685727149935,172.4
135,2000-07-19,0.847,7,2000,14096.033,172.4,3.37685727149935,172.4
136,2000-07-20,0.848,7,2000,14096.033,172.4,3.37685727149935,172.4
137,2000-07-21,0.867,7,2000,14096.033,172.4,3.37685727149935,172.4
138,2000-07-24,0.8685,7,2000,14096.033,172.4,3.37685727149935,172.4
139,2000-07-25,0.87,7,2000,14096.033,172.4,3.37685727149935,172.4
140,2000-07-26,0.861,7,2000,14096.033,172.4,3.37685727149935,172.4
141,2000-07-27,0.8715,7,2000,14096.033,172.4,3.37685727149935,172.4
142,2000-07-28,0.8695,7,2000,14096.033,172.4,3.37685727149935,172.4
143,2000-07-31,0.8755,7,2000,14096.033,172.4,3.37685727149935,172.4
144,2000-08-01,0.8745,8,2000,14096.033,172.8,3.37685727149935,172.8
145,2000-08-02,0.871,8,2000,14096.033,172.8,3.37685727149935,172.8
146,2000-08-03,0.87,8,2000,14096.033,172.8,3.37685727149935,172.8
147,2000-08-04,0.874,8,2000,14096.033,172.8,3.37685727149935,172.8
148,2000-08-07,0.8725,8,2000,14096.033,172.8,3.37685727149935,172.8
149,2000-08-08,0.8635,8,2000,14096.033,172.8,3.37685727149935,172.8
150,2000-08-09,0.8755,8,2000,14096.033,172.8,3.37685727149935,172.8
151,2000-08-10,0.8665,8,2000,14096.033,172.8,3.37685727149935,172.8
152,2000-08-11,0.8615,8,2000,14096.033,172.8,3.37685727149935,172.8
153,2000-08-14,0.869,8,2000,14096.033,172.8,3.37685727149935,172.8
154,2000-08-15,0.8725,8,2000,14096.033,172.8,3.37685727149935,172.8
155,2000-08-16,0.8685,8,2000,14096.033,172.8,3.37685727149935,172.8
156,2000-08-17,0.871,8,2000,14096.033,172.8,3.37685727149935,172.8
157,2000-08-18,0.8675,8,2000,14096.033,172.8,3.37685727149935,172.8
158,2000-08-21,0.8575,8,2000,14096.033,172.8,3.37685727149935,172.8
159,2000-08-22,0.861,8,2000,14096.033,172.8,3.37685727149935,172.8
160,2000-08-23,0.86,8,2000,14096.033,172.8,3.37685727149935,172.8
161,2000-08-24,0.8645,8,2000,14096.033,172.8,3.37685727149935,172.8
162,2000-08-25,0.8665,8,2000,14096.033,172.8,3.37685727149935,172.8
163,2000-08-28,0.864,8,2000,14096.033,172.8,3.37685727149935,172.8
164,2000-08-29,0.8825,8,2000,14096.033,172.8,3.37685727149935,172.8
165,2000-08-30,0.893,8,2000,14096.033,172.8,3.37685727149935,172.8
166,2000-08-31,0.892,8,2000,14096.033,172.8,3.37685727149935,172.8
167,2000-09-01,0.895,9,2000,14096.033,173.7,3.37685727149935,173.7
168,2000-09-05,0.9105,9,2000,14096.033,173.7,3.37685727149935,173.7
169,2000-09-06,0.9055,9,2000,14096.033,173.7,3.37685727149935,173.7
170,2000-09-07,0.9095,9,2000,14096.033,173.7,3.37685727149935,173.7
171,2000-09-08,0.916,9,2000,14096.033,173.7,3.37685727149935,173.7
172,2000-09-11,0.9185,9,2000,14096.033,173.7,3.37685727149935,173.7
173,2000-09-12,0.9335,9,2000,14096.033,173.7,3.37685727149935,173.7
174,2000-09-13,0.933,9,2000,14096.033,173.7,3.37685727149935,173.7
175,2000-09-14,0.932,9,2000,14096.033,173.7,3.37685727149935,173.7
176,2000-09-15,0.927,9,2000,14096.033,173.7,3.37685727149935,173.7
177,2000-09-18,0.925,9,2000,14096.033,173.7,3.37685727149935,173.7
178,2000-09-19,0.9275,9,2000,14096.033,173.7,3.37685727149935,173.7
179,2000-09-20,0.9075,9,2000,14096.033,173.7,3.37685727149935,173.7
180,2000-09-21,0.9315,9,2000,14096.033,173.7,3.37685727149935,173.7
181,2000-09-22,0.925,9,2000,14096.033,173.7,3.37685727149935,173.7
182,2000-09-25,0.932,9,2000,14096.033,173.7,3.37685727149935,173.7
183,2000-09-26,0.9205,9,2000,14096.033,173.7,3.37685727149935,173.7
184,2000-09-27,0.9175,9,2000,14096.033,173.7,3.37685727149935,173.7
185,2000-09-28,0.919,9,2000,14096.033,173.7,3.37685727149935,173.7
186,2000-09-29,0.9205,9,2000,14096.033,173.7,3.37685727149935,173.7
187,2000-10-02,0.899,10,2000,14096.033,173.7,3.37685727149935,173.7
188,2000-10-03,0.9025,10,2000,14096.033,173.7,3.37685727149935,173.7
189,2000-10-04,0.899,10,2000,14096.033,173.7,3.37685727149935,173.7
190,2000-10-05,0.911,10,2000,14096.033,173.7,3.37685727149935,173.7
191,2000-10-06,0.906,10,2000,14096.033,173.7,3.37685727149935,173.7
192,2000-10-09,0.8965,10,2000,14096.033,173.7,3.37685727149935,173.7
193,2000-10-10,0.9055,10,2000,14096.033,173.7,3.37685727149935,173.7
194,2000-10-11,0.902,10,2000,14096.033,173.7,3.37685727149935,173.7
195,2000-10-12,0.882,10,2000,14096.033,173.7,3.37685727149935,173.7
196,2000-10-13,0.8925,10,2000,14096.033,173.7,3.37685727149935,173.7
197,2000-10-16,0.894,10,2000,14096.033,173.7,3.37685727149935,173.7
198,2000-10-17,0.883,10,2000,14096.033,173.7,3.37685727149935,173.7
199,2000-10-18,0.872,10,2000,14096.033,173.7,3.37685727149935,173.7
200,2000-10-19,0.873,10,2000,14096.033,173.7,3.37685727149935,173.7
201,2000-10-20,0.862,10,2000,14096.033,173.7,3.37685727149935,173.7
202,2000-10-23,0.8675,10,2000,14096.033,173.7,3.37685727149935,173.7
203,2000-10-24,0.8655,10,2000,14096.033,173.7,3.37685727149935,173.7
204,2000-10-25,0.8525,10,2000,14096.033,173.7,3.37685727149935,173.7
205,2000-10-26,0.8315,10,2000,14096.033,173.7,3.37685727149935,173.7
206,2000-10-27,0.844,10,2000,14096.033,173.7,3.37685727149935,173.7
207,2000-10-30,0.8485,10,2000,14096.033,173.7,3.37685727149935,173.7
208,2000-10-31,0.852,10,2000,14096.033,173.7,3.37685727149935,173.7
209,2000-11-01,0.8395,11,2000,14096.033,174.1,3.37685727149935,174.1
210,2000-11-02,0.8415,11,2000,14096.033,174.1,3.37685727149935,174.1
211,2000-11-03,0.8415,11,2000,14096.033,174.1,3.37685727149935,174.1
212,2000-11-06,0.831,11,2000,14096.033,174.1,3.37685727149935,174.1
213,2000-11-07,0.8345,11,2000,14096.033,174.1,3.37685727149935,174.1
214,2000-11-08,0.84,11,2000,14096.033,174.1,3.37685727149935,174.1
215,2000-11-09,0.8445,11,2000,14096.033,174.1,3.37685727149935,174.1
216,2000-11-10,0.843,11,2000,14096.033,174.1,3.37685727149935,174.1
217,2000-11-13,0.826,11,2000,14096.033,174.1,3.37685727149935,174.1
218,2000-11-14,0.833,11,2000,14096.033,174.1,3.37685727149935,174.1
219,2000-11-15,0.832,11,2000,14096.033,174.1,3.37685727149935,174.1
220,2000-11-16,0.825,11,2000,14096.033,174.1,3.37685727149935,174.1
221,2000-11-17,0.829,11,2000,14096.033,174.1,3.37685727149935,174.1
222,2000-11-20,0.8295,11,2000,14096.033,174.1,3.37685727149935,174.1
223,2000-11-21,0.8325,11,2000,14096.033,174.1,3.37685727149935,174.1
224,2000-11-22,0.825,11,2000,14096.033,174.1,3.37685727149935,174.1
225,2000-11-27,0.8465,11,2000,14096.033,174.1,3.37685727149935,174.1
226,2000-11-28,0.856,11,2000,14096.033,174.1,3.37685727149935,174.1
227,2000-11-29,0.858,11,2000,14096.033,174.1,3.37685727149935,174.1
228,2000-11-30,0.8455,11,2000,14096.033,174.1,3.37685727149935,174.1
229,2000-12-01,0.8595,12,2000,14096.033,174.0,3.37685727149935,174.0
230,2000-12-04,0.863,12,2000,14096.033,174.0,3.37685727149935,174.0
231,2000-12-05,0.87,12,2000,14096.033,174.0,3.37685727149935,174.0
232,2000-12-06,0.8785,12,2000,14096.033,174.0,3.37685727149935,174.0
233,2000-12-07,0.883,12,2000,14096.033,174.0,3.37685727149935,174.0
234,2000-12-08,0.894,12,2000,14096.033,174.0,3.37685727149935,174.0
235,2000-12-11,0.893,12,2000,14096.033,174.0,3.37685727149935,174.0
236,2000-12-12,0.8865,12,2000,14096.033,174.0,3.37685727149935,174.0
237,2000-12-13,0.884,12,2000,14096.033,174.0,3.37685727149935,174.0
238,2000-12-14,0.893,12,2000,14096.033,174.0,3.37685727149935,174.0
239,2000-12-15,0.873,12,2000,14096.033,174.0,3.37685727149935,174.0
240,2000-12-18,0.8755,12,2000,14096.033,174.0,3.37685727149935,174.0
241,2000-12-19,0.8745,12,2000,14096.033,174.0,3.37685727149935,174.0
242,2000-12-20,0.862,12,2000,14096.033,174.0,3.37685727149935,174.0
243,2000-12-21,0.8565,12,2000,14096.033,174.0,3.37685727149935,174.0
244,2000-12-22,0.8605,12,2000,14096.033,174.0,3.37685727149935,174.0
245,2000-12-26,0.8655,12,2000,14096.033,174.0,3.37685727149935,174.0
246,2000-12-27,0.8505,12,2000,14096.033,174.0,3.37685727149935,174.0
247,2000-12-28,0.8495,12,2000,14096.033,174.0,3.37685727149935,174.0
248,2000-12-29,0.843,12,2000,14096.033,174.0,3.37685727149935,174.0
249,2001-01-02,0.8115,1,2001,14230.726,174.0,2.82617111885402,174.0
250,2001-01-03,0.817,1,2001,14230.726,174.0,2.82617111885402,174.0
251,2001-01-04,0.811,1,2001,14230.726,174.0,2.82617111885402,174.0
252,2001-01-05,0.8245,1,2001,14230.726,174.0,2.82617111885402,174.0
253,2001-01-08,0.8285,1,2001,14230.726,174.0,2.82617111885402,174.0
254,2001-01-09,0.825,1,2001,14230.726,174.0,2.82617111885402,174.0
255,2001-01-10,0.826,1,2001,14230.726,174.0,2.82617111885402,174.0
256,2001-01-11,0.8305,1,2001,14230.726,174.0,2.82617111885402,174.0
257,2001-01-12,0.8415,1,2001,14230.726,174.0,2.82617111885402,174.0
258,2001-01-16,0.823,1,2001,14230.726,174.0,2.82617111885402,174.0
259,2001-01-17,0.8275,1,2001,14230.726,174.0,2.82617111885402,174.0
260,2001-01-18,0.8615,1,2001,14230.726,174.0,2.82617111885402,174.0
261,2001-01-19,0.8475,1,2001,14230.726,174.0,2.82617111885402,174.0
262,2001-01-22,0.8475,1,2001,14230.726,174.0,2.82617111885402,174.0
263,2001-01-23,0.8485,1,2001,14230.726,174.0,2.82617111885402,174.0
264,2001-01-24,0.835,1,2001,14230.726,174.0,2.82617111885402,174.0
265,2001-01-25,0.837,1,2001,14230.726,174.0,2.82617111885402,174.0
266,2001-01-26,0.84,1,2001,14230.726,174.0,2.82617111885402,174.0
267,2001-01-29,0.8325,1,2001,14230.726,174.0,2.82617111885402,174.0
268,2001-01-30,0.839,1,2001,14230.726,174.0,2.82617111885402,174.0
269,2001-01-31,0.842,1,2001,14230.726,174.0,2.82617111885402,174.0
270,2001-02-01,0.844,2,2001,14230.726,175.8,2.82617111885402,175.8
271,2001-02-02,0.8385,2,2001,14230.726,175.8,2.82617111885402,175.8
272,2001-02-05,0.8235,2,2001,14230.726,175.8,2.82617111885402,175.8
273,2001-02-06,0.829,2,2001,14230.726,175.8,2.82617111885402,175.8
274,2001-02-07,0.8275,2,2001,14230.726,175.8,2.82617111885402,175.8
275,2001-02-08,0.8295,2,2001,14230.726,175.8,2.82617111885402,175.8
276,2001-02-09,0.8205,2,2001,14230.726,175.8,2.82617111885402,175.8
277,2001-02-12,0.818,2,2001,14230.726,175.8,2.82617111885402,175.8
278,2001-02-13,0.825,2,2001,14230.726,175.8,2.82617111885402,175.8
279,2001-02-14,0.824,2,2001,14230.726,175.8,2.82617111885402,175.8
280,2001-02-15,0.8295,2,2001,14230.726,175.8,2.82617111885402,175.8
281,2001-02-16,0.8275,2,2001,14230.726,175.8,2.82617111885402,175.8
282,2001-02-20,0.8235,2,2001,14230.726,175.8,2.82617111885402,175.8
283,2001-02-21,0.804,2,2001,14230.726,175.8,2.82617111885402,175.8
284,2001-02-22,0.804,2,2001,14230.726,175.8,2.82617111885402,175.8
285,2001-02-23,0.7985,2,2001,14230.726,175.8,2.82617111885402,175.8
286,2001-02-26,0.8095,2,2001,14230.726,175.8,2.82617111885402,175.8
287,2001-02-27,0.8095,2,2001,14230.726,175.8,2.82617111885402,175.8
288,2001-02-28,0.816,2,2001,14230.726,175.8,2.82617111885402,175.8
289,2001-03-01,0.824,3,2001,14230.726,176.2,2.82617111885402,176.2
290,2001-03-02,0.828,3,2001,14230.726,176.2,2.82617111885402,176.2
291,2001-03-05,0.838,3,2001,14230.726,176.2,2.82617111885402,176.2
292,2001-03-06,0.8485,3,2001,14230.726,176.2,2.82617111885402,176.2
293,2001-03-07,0.84,3,2001,14230.726,176.2,2.82617111885402,176.2
294,2001-03-08,0.8265,3,2001,14230.726,176.2,2.82617111885402,176.2
295,2001-03-09,0.8325,3,2001,14230.726,176.2,2.82617111885402,176.2
296,2001-03-12,0.8285,3,2001,14230.726,176.2,2.82617111885402,176.2
297,2001-03-13,0.8195,3,2001,14230.726,176.2,2.82617111885402,176.2
298,2001-03-14,0.813,3,2001,14230.726,176.2,2.82617111885402,176.2
299,2001-03-15,0.8105,3,2001,14230.726,176.2,2.82617111885402,176.2
300,2001-03-16,0.792,3,2001,14230.726,176.2,2.82617111885402,176.2
301,2001-03-19,0.798,3,2001,14230.726,176.2,2.82617111885402,176.2
302,2001-03-20,0.801,3,2001,14230.726,176.2,2.82617111885402,176.2
303,2001-03-21,0.7925,3,2001,14230.726,176.2,2.82617111885402,176.2
304,2001-03-22,0.784,3,2001,14230.726,176.2,2.82617111885402,176.2
305,2001-03-23,0.786,3,2001,14230.726,176.2,2.82617111885402,176.2
306,2001-03-26,0.7845,3,2001,14230.726,176.2,2.82617111885402,176.2
307,2001-03-27,0.792,3,2001,14230.726,176.2,2.82617111885402,176.2
308,2001-03-28,0.773,3,2001,14230.726,176.2,2.82617111885402,176.2
309,2001-03-29,0.778,3,2001,14230.726,176.2,2.82617111885402,176.2
310,2001-03-30,0.7665,3,2001,14230.726,176.2,2.82617111885402,176.2
311,2001-04-02,0.7635,4,2001,14230.726,176.2,2.82617111885402,176.2
312,2001-04-03,0.7685,4,2001,14230.726,176.2,2.82617111885402,176.2
313,2001-04-04,0.7685,4,2001,14230.726,176.2,2.82617111885402,176.2
314,2001-04-05,0.7715,4,2001,14230.726,176.2,2.82617111885402,176.2
315,2001-04-06,0.754,4,2001,14230.726,176.2,2.82617111885402,176.2
316,2001-04-09,0.7635,4,2001,14230.726,176.2,2.82617111885402,176.2
317,2001-04-10,0.773,4,2001,14230.726,176.2,2.82617111885402,176.2
318,2001-04-11,0.7685,4,2001,14230.726,176.2,2.82617111885402,176.2
319,2001-04-12,0.7705,4,2001,14230.726,176.2,2.82617111885402,176.2
320,2001-04-16,0.7715,4,2001,14230.726,176.2,2.82617111885402,176.2
321,2001-04-17,0.7675,4,2001,14230.726,176.2,2.82617111885402,176.2
322,2001-04-18,0.7885,4,2001,14230.726,176.2,2.82617111885402,176.2
323,2001-04-19,0.777,4,2001,14230.726,176.2,2.82617111885402,176.2
324,2001-04-20,0.779,4,2001,14230.726,176.2,2.82617111885402,176.2
325,2001-04-23,0.7635,4,2001,14230.726,176.2,2.82617111885402,176.2
326,2001-04-24,0.766,4,2001,14230.726,176.2,2.82617111885402,176.2
327,2001-04-25,0.7695,4,2001,14230.726,176.2,2.82617111885402,176.2
328,2001-04-26,0.765,4,2001,14230.726,176.2,2.82617111885402,176.2
329,2001-04-27,0.7695,4,2001,14230.726,176.2,2.82617111885402,176.2
330,2001-04-30,0.777,4,2001,14230.726,176.2,2.82617111885402,176.2
331,2001-05-01,0.784,5,2001,14230.726,177.7,2.82617111885402,177.7
332,2001-05-02,0.7965,5,2001,14230.726,177.7,2.82617111885402,177.7
333,2001-05-03,0.7915,5,2001,14230.726,177.7,2.82617111885402,177.7
334,2001-05-04,0.7855,5,2001,14230.726,177.7,2.82617111885402,177.7
335,2001-05-07,0.7865,5,2001,14230.726,177.7,2.82617111885402,177.7
336,2001-05-08,0.7685,5,2001,14230.726,177.7,2.82617111885402,177.7
337,2001-05-09,0.7635,5,2001,14230.726,177.7,2.82617111885402,177.7
338,2001-05-10,0.7595,5,2001,14230.726,177.7,2.82617111885402,177.7
339,2001-05-11,0.7635,5,2001,14230.726,177.7,2.82617111885402,177.7
340,2001-05-14,0.755,5,2001,14230.726,177.7,2.82617111885402,177.7
341,2001-05-15,0.755,5,2001,14230.726,177.7,2.82617111885402,177.7
342,2001-05-16,0.7565,5,2001,14230.726,177.7,2.82617111885402,177.7
343,2001-05-17,0.7685,5,2001,14230.726,177.7,2.82617111885402,177.7
344,2001-05-18,0.7875,5,2001,14230.726,177.7,2.82617111885402,177.7
345,2001-05-21,0.803,5,2001,14230.726,177.7,2.82617111885402,177.7
346,2001-05-22,0.7915,5,2001,14230.726,177.7,2.82617111885402,177.7
347,2001-05-23,0.7905,5,2001,14230.726,177.7,2.82617111885402,177.7
348,2001-05-24,0.7935,5,2001,14230.726,177.7,2.82617111885402,177.7
349,2001-05-25,0.7925,5,2001,14230.726,177.7,2.82617111885402,177.7
350,2001-05-29,0.767,5,2001,14230.726,177.7,2.82617111885402,177.7
351,2001-05-30,0.7665,5,2001,14230.726,177.7,2.82617111885402,177.7
352,2001-05-31,0.761,5,2001,14230.726,177.7,2.82617111885402,177.7
